,title,vector,cluster
1222,brockhaus,"[-0.23268    0.10382   -0.23002   -0.089962  -0.24123   -0.14768
  0.74372   -0.68328    0.29328    0.42793   -0.04167   -0.0033308
 -0.30793   -0.094525  -0.3198     0.53795    0.37278   -0.20574
  0.089865  -0.53201   -0.67546   -0.52253    0.47085    0.030532
  0.044649   0.14361    0.49414   -0.34928   -0.23299    0.28148
  0.051736  -0.48079   -0.061442  -0.70185   -0.11053    0.54979
 -0.060954   0.10377   -0.3031     0.58626    0.26415    0.69759
 -0.55234    0.27244   -0.47117   -0.14005    0.16669    0.034155
  0.59573    0.41706    0.14167    0.43255   -0.053349  -0.46908
 -0.7281     0.65258    0.47884    0.71137   -0.65297   -0.093835
  0.31131   -0.34439   -0.76989    0.03387   -0.34166   -0.21414
  0.042507   0.12217   -0.25601   -0.071058   0.2502     0.16682
 -0.31504   -0.08645   -0.21626    0.13477    0.077244   0.63689
  0.61289   -0.058451   0.059618   0.097843  -0.10476   -0.012254
  0.85418   -0.40538   -0.042689  -0.58735   -0.060447   0.062882
 -0.069881   0.39802    0.091755  -0.11665    0.49456   -0.43638
  0.37723   -0.07438   -0.38974    0.43371  ]",12
1223,kion,"[-0.050545   0.065041  -0.41851   -0.34384    0.24863   -0.30259
  0.050467  -0.19331    0.56188   -0.22922    0.65293    0.078449
 -0.078907  -0.037021  -0.16634   -0.12593   -0.22344   -0.65159
  0.73357   -0.10177   -0.35315   -0.6786     0.17685   -0.27163
 -0.33075    0.22151    0.45063    0.29077   -0.099275   0.99248
 -0.35351    0.25686    0.36826    0.34088    0.10162    0.45514
  0.020375   0.22301   -0.025252   0.3019     0.17019    0.52338
 -0.20264    0.78994   -0.33894   -0.24835    0.28006   -0.14085
 -0.51401    0.3312     0.31563    0.84898   -0.75088   -0.47451
  0.45448    0.58816    0.32081   -0.32931   -0.21537   -0.19436
  0.19735   -0.60151    0.15157   -0.34764    0.0030055  0.019385
  0.16686    0.0024897  0.26645    0.26703   -0.072055  -0.42537
 -0.44784   -0.10051   -0.49009    0.25592    0.15824   -0.45041
  0.77575    0.082587  -0.60977    0.20998   -0.12077   -0.66061
  0.76493   -0.58519   -0.091475   0.23161   -0.10959    0.43472
 -0.034235  -0.0013631 -0.16072   -0.030818  -0.22875   -0.1707
  0.026657   0.18177   -0.49554   -0.20592  ]",12
1224,auto,"[-9.9381e-02  1.6813e-01  6.1681e-01  1.5910e-01 -1.0625e-01 -1.5783e+00
 -2.3596e-01  3.4268e-02  4.9108e-01 -2.4345e-01 -9.2083e-02 -6.2267e-01
 -2.8833e-01 -4.2159e-01 -7.1274e-01  7.1008e-01  7.4987e-01  5.2810e-02
  4.9125e-01  1.5341e-01  8.6150e-01 -2.9953e-02 -4.5595e-02  4.9259e-01
  2.1407e-01 -6.5167e-01 -6.5388e-01 -3.3897e-01 -2.0776e-02  1.3616e-02
 -2.4328e-01  1.8481e-01 -5.0859e-01 -3.6772e-01 -3.9521e-01  6.5482e-01
  6.3989e-01 -4.3005e-01  4.0891e-01  1.7698e-01  7.3052e-01 -5.9605e-01
  2.5720e-02  1.5444e-01 -5.7654e-01  2.1767e-01  3.5650e-01  2.0143e-01
  8.4497e-02 -9.9673e-01 -6.3003e-01 -4.1597e-01 -1.0242e+00 -9.0400e-03
  6.1599e-01 -8.9047e-01 -9.5809e-01  3.5751e-01  1.6330e+00  5.4597e-01
  5.0011e-01  2.1608e-02 -6.7311e-02  3.6553e-01  1.7531e-01  1.8559e-01
  3.2697e-05  3.2423e-01 -6.2753e-02 -7.4011e-02 -4.5030e-01 -1.5447e-01
 -9.1747e-01 -5.5940e-02  4.6937e-01  2.2454e-01  7.1543e-01 -4.0894e-02
 -1.5345e+00 -1.0287e+00  1.0146e+00  3.7148e-01  2.5851e-02 -8.0778e-03
 -7.2390e-01 -4.0022e-01 -6.1211e-01 -4.3653e-01 -4.5424e-01 -6.5477e-01
  5.1641e-01  1.7295e-01  2.3329e-01 -1.3354e-01 -1.6596e-03  7.3025e-01
  4.9434e-01  4.2090e-02  2.2488e+00 -6.1065e-01]",14
1225,reichstag,"[-0.11357    0.13984    0.14142    0.30552   -0.096573   0.27625
 -0.045762  -0.12581    0.35267    0.27404    0.11814   -0.073277
 -0.16877    0.55519   -0.64178    0.41781    0.95654    0.22899
  0.0041548 -1.316     -0.27366    0.17748   -0.23577   -0.97142
 -0.36597   -1.1776    -0.56883    0.18135   -0.18649   -0.3715
  0.42058    0.035632  -0.039882  -0.07446   -0.93133    0.052329
  1.2267    -0.63269   -0.43657    0.101     -0.10639   -0.48128
  0.83433    0.71744    0.28245    0.17678    0.26201   -0.25554
  0.009403   0.10427   -0.29583   -0.23779    0.67695    0.68046
 -1.2157    -0.75987    0.17331    0.78423   -0.41261   -0.1024
 -0.21228    1.0913    -0.65074    1.1697     0.4971     0.51977
 -0.14865    0.33887   -0.28688   -1.093      0.24842   -0.75767
  0.33431    0.68261   -0.59814    0.64137    0.020033  -0.053585
  0.30522   -0.25718   -0.38801   -0.24019    0.20836    0.84507
  0.56552   -0.032068   0.67547    0.071789   0.75885    0.22402
  0.84006   -0.78831    0.76331    1.6207    -0.090381  -0.68715
  1.3268     0.3559     0.37087   -0.4218   ]",1
1226,deere,"[-0.36533    0.29258    0.47541    0.0066653 -0.12306   -0.99249
  1.2793     0.6724    -0.5495    -0.25105   -0.36604    0.031782
  0.22026   -0.071345   0.02119    0.51904    0.50392   -0.16503
  0.36059    0.46642    0.73911   -0.045962   1.3179     0.7123
 -0.099728   0.012795  -1.2283    -0.12272   -0.41707    0.077285
 -0.14549    0.0083677 -0.44567   -0.14736   -0.92127    0.80303
 -0.34826   -0.28671    0.30973    0.51366    0.96807    0.17874
 -0.2235    -0.39295   -1.575      0.27475    0.090032   0.038318
 -0.16739   -1.2695    -0.89966   -0.49592    0.33199   -0.70155
  0.20376   -0.23213    0.16969    0.12097   -0.54928   -0.02586
  0.40454   -1.1725     0.17995    0.82184   -0.52441   -0.75998
 -0.62411   -0.0088694 -0.44849   -0.21616   -0.97258    0.54976
 -1.1933     0.099343  -0.26774    0.044126   1.1942     0.18008
  0.40911    0.28394    1.339      0.36319   -0.42931    0.61992
 -0.29227    0.028393  -0.11163   -1.1823     0.047091   0.57548
  0.3968    -0.71452    0.42185    0.29927   -0.048839  -0.66925
  0.14453   -0.053346   0.87712    0.44233  ]",9
1227,sprayer,"[ 0.10254    0.2745     0.20714   -0.32296   -0.056807  -0.25818
  0.46956   -0.077783   0.53474    0.90146   -0.31607    0.34968
 -0.37102   -0.38651   -0.030673   0.60718   -0.26277   -0.18573
  0.43889   -0.77004   -0.77156   -0.44576   -0.56873   -0.6776
  0.49689    0.2374    -0.46374    0.15357   -0.41409   -0.72274
  0.054795  -0.022674   0.08982   -0.0238     0.012682   0.58765
  0.077227  -0.44114    0.56635   -0.17626    0.26488   -0.19175
 -0.49385   -0.29987    0.34926   -0.10041   -0.12876   -0.12145
 -0.55653   -0.13778   -0.75371   -0.09662    0.28395    0.44212
  0.31226    0.85712    0.29235    0.14045   -0.21791   -0.37228
  0.54216    0.25264   -0.34309    0.47645    0.06632    0.14731
  0.42044   -0.34319   -0.16469   -0.011018  -0.40218    0.1864
  0.37992    0.028202  -0.43944   -0.31451    0.18196    0.17725
  0.38074    0.30115   -0.11314   -0.23313   -0.73961   -0.28885
  0.29208    0.50967    0.24781    0.1039    -0.2492    -0.48314
  0.0062025 -0.2917     0.041413  -0.062742   0.78686    0.1993
  0.10708    0.58343    0.54477   -0.2258   ]",7
1228,architektur,"[ 0.3169    0.033684 -0.50198   0.062563 -0.18924  -0.26266   0.37625
 -0.038258  0.19721   0.09705   0.15112  -0.14667  -0.32452   0.18488
 -0.30417   0.27955  -0.15823   0.20465   0.087043 -0.12265   0.5851
  0.078731 -0.57398  -0.33044  -0.1635    0.20375  -0.010728  0.41135
 -0.054919  0.19455  -0.35024  -0.54295  -0.043423 -0.241     0.48622
 -0.34149   0.083687 -0.19458  -0.15799  -0.12813   0.37824   0.016964
 -0.50005   0.52686   0.051634 -0.44744   0.14551   0.3643   -0.22165
  0.40829  -0.010963  0.014702 -0.08081  -0.66054  -0.14448   0.68895
  0.34166   0.25199  -0.35265  -0.61249   0.060791 -0.082409 -0.4481
  0.039163 -0.083029  0.29834  -0.44441  -0.39307  -0.35226   0.26283
  0.22213   0.19889   0.4498    0.026363  0.13145  -0.28274   0.20536
  0.14725   0.62239  -0.12606  -0.49893  -0.17126   0.23446  -0.10109
  0.59137   0.12089  -0.2779   -0.17351  -0.24051   0.41353   0.14956
  0.024298  0.53241   0.19669   0.56333  -0.21499   0.50679  -0.076468
 -0.30489  -0.44273 ]",4
1229,hoffenheim,"[ 0.084372  0.2893   -0.20942  -0.059266 -0.37065  -0.56696   0.40789
 -0.56566  -0.35651  -0.32869   0.95779  -0.49497   0.11404   0.71006
  0.44786   1.2523    0.098978 -0.29126  -0.18152  -0.16209   0.33388
  0.066827  0.03319   0.15666   0.15606  -0.85774  -0.014144  0.085416
 -0.4638   -0.4223   -1.3981    0.39193  -0.48318   0.21028  -0.95032
  0.69008  -0.13145   0.42363  -1.1291    0.15472   0.84231  -0.60951
  0.75797   0.4177    0.097117  0.42988   0.83782   0.93311   0.43342
  1.0257    0.16861  -0.5169   -0.99499   0.87245  -0.14329   0.65967
 -0.27328  -0.38269  -1.0827    0.025733  0.085982  0.037155 -0.77025
 -0.48662   0.28875   0.54428  -0.32512   0.54765  -0.010893 -0.56742
 -1.0287   -0.49155   0.48913  -1.244    -1.042     0.30367   0.20741
 -0.4776    0.15489   0.043812 -0.61115  -0.75389  -1.6155    0.16515
  0.16338  -0.75844  -0.11497   0.46556  -0.027383 -0.40647   0.43333
 -0.24026   0.26614   0.76007  -0.21602  -1.4605    0.86703  -0.10766
  0.50139  -0.4321  ]",13
1230,heublein,"[ 1.0392   -0.56067  -0.032835  0.28669   0.38197   0.15146   0.08519
 -0.23529   0.33523   0.11827  -0.086103 -0.13556   0.060223 -0.53335
 -0.6168    0.068655  0.15177   0.57715  -0.097335 -0.28633  -0.66962
 -0.49473   0.039224  0.40695  -0.12742  -0.054322  0.062359  0.46643
 -0.28048  -0.072904  0.86617  -0.14567  -0.15833  -0.088706  0.41001
  0.23145   0.42209  -0.060269  0.38531  -0.1056    0.53037   0.58041
 -0.33668  -0.33585   0.076234  0.30361   0.30221  -0.26489   0.13142
  0.030631  0.29318   0.45141  -0.23668  -0.6368    0.090267  0.18734
  0.19571   0.50386  -0.22761  -0.33326   0.12814  -0.43679   0.64283
  0.41976  -0.64618  -0.30567   0.29364   0.22391  -0.28842   0.14787
 -0.21345  -0.30004  -0.10536   0.79159   0.017162 -0.64802   0.30023
 -0.20279  -0.29024   0.64812   0.11148  -0.26961   0.19333   0.9291
  0.68122  -0.47923   0.24043  -0.43602   0.28344   0.3388    0.18732
 -0.39282   0.15616  -0.42733   0.10564  -0.69603  -0.26298   0.42221
 -0.71729  -0.21025 ]",12
1231,nolde,"[-0.24401   0.31771  -1.1458    0.66211  -0.040428 -0.63913  -0.34136
  0.038176  0.032271 -0.59144   0.04132   0.36265  -0.69397  -0.32136
  0.01759   0.39576   0.10156  -0.054062 -0.15377  -0.45271  -0.82796
  0.065269  0.41195   0.37383  -0.32053  -0.17529  -0.19195   0.1727
 -0.22103   0.15246  -0.03862   0.28446  -0.19158   0.23613  -0.76971
 -0.080168  0.1875   -0.22232   0.096968 -0.045922  0.28894   0.18959
 -0.18758   0.3643   -0.82836   0.13543   0.13934   0.46873  -0.29542
  0.70948  -0.10947  -0.22893  -0.39039  -0.3189    0.34941   0.62325
 -0.26069   0.2761   -0.45366   0.16455   0.53423  -0.24439  -0.38258
  0.2903    0.29751  -0.093546 -0.07317   0.036628  0.14617  -0.64583
 -0.28744   0.11621   0.063957  0.67487  -0.019162  0.4543   -0.19924
  0.37294   0.59491  -0.40001   0.41085   0.16731  -0.22106  -0.24841
  0.53378   0.36026  -0.34588   0.67517  -0.38477  -0.64779   0.8535
 -1.3318    0.10719   0.60776   0.048448 -0.21403  -0.08037  -0.48271
 -0.025614 -0.63314 ]",12
1232,höfner,"[-0.1455     0.12417   -0.67427    0.2216    -0.20001    0.042741
  0.17807   -0.48744   -0.15933   -0.26159   -0.26292    0.068713
 -0.12057    0.22178   -0.43032    0.16446   -0.56297   -0.066188
  0.41708   -0.28131   -0.43903   -0.15048   -0.35186   -0.20467
 -0.29222   -0.09365   -0.34914    0.094561   0.25382    0.6437
 -0.053774   0.26308    0.27008   -0.59523   -0.32239    0.24697
 -0.030903  -0.17848    0.52771    0.18391    0.37107    0.28532
  0.55089    0.28794    0.015884   0.48101    0.10687    0.12631
 -0.1523     0.0034248 -0.10676    0.21752   -0.12381   -0.26014
  0.32986    0.4929    -0.18861    0.27197   -0.6117    -0.62835
  0.063111  -0.42544   -0.14164    0.12504   -0.34549    0.1053
 -0.42026   -0.033053  -0.10572    0.0057317  0.18509    0.37988
  0.34664    0.44839   -0.068468   0.081398   0.26445   -0.073114
  0.98067    0.021473   0.17979   -0.18774    0.5427    -0.63937
  0.4502     0.22847    0.42377   -0.1938    -0.21771   -0.086001
 -0.11538    0.085866   0.43488   -0.32278    0.36747   -0.20511
 -0.62455    0.37483   -0.075391  -0.096816 ]",12
1233,alde,"[-2.1220e-01 -1.3792e-03  5.6633e-01 -3.6483e-01  4.4739e-01 -2.0100e-01
  5.8241e-01 -4.9345e-01  4.4177e-02 -8.1920e-01  4.9276e-01 -4.2677e-01
 -6.4609e-01  3.3938e-01 -7.8558e-01  3.5062e-01  1.3062e-01 -6.5965e-01
  4.9510e-01 -2.1391e-01 -2.8901e-01  2.4401e-01 -2.4224e-01 -3.8762e-01
 -5.1382e-01 -1.8579e-01 -3.0550e-01  8.2797e-02  4.5105e-01  2.0068e-02
  1.4563e-01  2.6956e-01 -2.6006e-01 -8.9212e-01  6.6465e-01 -1.5310e-01
  8.9301e-01  2.2989e-01  7.9630e-01  4.3689e-01 -8.0393e-02  4.1751e-01
 -2.8336e-01  5.0124e-01 -7.2802e-02  2.1039e-01  1.7688e-01  2.5625e-01
 -5.5255e-01  9.3614e-01  4.1154e-01  9.0824e-01 -1.8546e-01 -1.5449e-01
 -9.1640e-01  1.0171e-01  6.7574e-01  6.2743e-02 -8.5164e-01 -3.6004e-01
  1.0811e-01 -5.1148e-01  2.0562e-01  2.7188e-01 -1.1662e-01  7.0567e-01
 -7.3485e-02 -3.5900e-01  6.6551e-01 -3.9168e-01  3.9191e-01  8.2642e-03
 -3.6588e-01  2.4198e-01 -4.6958e-01 -9.1807e-01 -7.4591e-01 -2.5073e-01
  2.7422e-01 -2.2299e-01 -6.8498e-01  6.0392e-02  7.7576e-01 -1.2494e-01
  4.5422e-01 -5.3833e-01 -3.3886e-01  1.8904e-01  1.0524e-01  1.1567e+00
 -2.0271e-01 -2.6481e-01 -5.2729e-04 -1.1036e-01  1.4331e-02  8.3021e-02
  4.2620e-01  9.9108e-02  1.5349e-02  3.0475e-01]",4
1234,anker,"[-0.57894   -0.94766   -0.29765   -0.65968   -0.26398   -0.20587
  0.4688    -0.78027   -0.070462  -0.15634    0.50564    0.5341
 -0.60547    0.46018    0.16189   -0.001903   0.4508     0.069095
 -0.56437    0.042712  -0.20836   -0.0094556 -0.29481    0.35406
  0.095431   0.43648   -0.27608    0.80434   -0.39661    0.29811
 -0.35264    0.219      0.65195    0.53188   -0.44787    0.17776
  0.52435    0.21193    0.12112    0.26278   -0.0022552 -0.13728
 -0.34863    1.0575    -1.0745     0.36483    0.24372    0.0025458
 -0.20744    1.009     -0.0035031 -0.015612  -0.20299   -0.017363
 -0.11522    0.38804   -0.34538   -0.32758   -0.59918   -0.41835
  1.4449    -0.37951   -0.24974    0.78481    0.35206    0.58329
  0.20329    0.12297    0.068909  -0.53629   -0.10398   -0.21309
  0.13359    0.28579   -0.62501   -0.68689   -0.64532   -0.36051
  0.30944   -0.24179   -0.31706    0.1729     0.38948   -0.45843
  0.54719   -0.83159   -0.02393   -0.40448   -0.17449   -0.030807
  0.73737   -0.64913    0.46926    0.051881  -0.25197   -0.012458
 -0.23657    0.29022    0.13795   -0.67598  ]",3
1235,kader,"[ 0.27362   -0.95827   -0.44986   -0.30077    0.22343   -0.5369
  0.55043    0.54132    0.6852     0.66522    0.14599   -0.98284
 -0.49976   -0.1236     0.81647    0.54836   -0.10053   -0.30427
 -0.10011    0.29595    0.027949   0.47389    0.55211   -0.84857
 -0.20888    0.26929   -0.0055662  0.30822   -0.91512   -0.25387
 -0.9643    -1.0096    -0.10604    0.25015   -0.80109   -0.2192
  0.30798    0.94139   -0.65648   -0.14874    0.061482   0.36293
  0.044101  -0.27923    0.0082548  0.45912   -0.81119    0.76163
 -0.31522    0.092205  -0.11617    0.045707   0.12843    0.75243
 -0.34537    0.77495   -0.58525    0.25933   -0.61713    0.10105
  0.30308   -0.1336     0.31411    0.2848     0.30235    0.98123
  0.88535    0.28384   -0.079715   0.19087    0.30179   -0.34471
  0.80807   -0.47332   -0.32723   -0.01533   -1.1279    -0.93791
 -0.34415   -0.047223  -0.33443   -0.50178    0.1551    -0.60074
  0.092925  -0.302      0.17155    0.79182    0.48139   -0.39093
  0.10598   -0.035255  -0.2152     0.32264   -0.48972    0.25287
  0.0035549 -0.50293   -0.28483   -0.69521  ]",3
1236,fell,"[ 1.1723    0.47077   0.24895   0.34277   0.15616  -0.64096   0.29827
 -0.41819  -0.35123  -0.45461   0.64912   0.21499  -0.12391  -0.24777
  0.75844  -0.66743  -0.84218   0.1259   -0.033644  0.18011   1.4764
  0.11518   0.75285   1.3225    0.52252  -0.36595  -0.38948  -0.35271
 -0.078046 -0.18693   0.28865  -0.32948  -0.16373   0.066645 -0.31936
  0.78904   0.51626  -0.17687   0.32629  -0.1747   -0.057353 -0.73643
 -0.14736  -0.50068   0.1074    0.40757  -0.035597  0.80876   0.38344
 -1.6169   -0.022249 -0.041174  0.43792   1.4448   -0.36316  -1.8444
 -0.92259   0.11691   1.7746    1.1205    0.48343  -0.25156  -0.7128
  0.5216   -0.72338   0.12475   0.21331   0.4404    0.65213   0.34467
 -0.60703   0.32183   0.13004   0.4413   -0.43109  -0.08948  -0.56405
  0.58261  -0.71475   0.35147   0.23263   0.88021  -0.57649  -0.11717
 -0.92284  -0.988    -0.090227 -0.072176  0.49901   0.79342   0.23638
  0.074772 -0.2732    0.475    -1.2078    0.53425   0.58641   0.070467
  0.096335 -0.2843  ]",14
1237,landschaft,"[ 0.01032    0.043084  -0.057853  -0.11282   -0.031053  -0.4589
  0.073544  -0.13587    0.15346    0.053553   0.14235    0.35844
  0.093816   0.13113   -0.1954     0.099872   0.14383    0.13859
 -0.025426  -0.53528    0.23208    0.2246    -0.63707    0.20982
 -0.22606    0.35002   -0.224      0.32556   -0.11681    0.10429
 -0.060012  -0.20042   -0.089091  -0.21974    0.12977   -0.3654
  0.39653   -0.34987   -0.26857   -0.0067466  0.16572    0.040033
 -0.56415    0.59507   -0.16405   -0.12876   -0.15874    0.43765
 -0.1219     0.61094   -0.22178   -0.014949  -0.16409   -0.68337
 -0.052679   0.50287    0.55885    0.64409   -0.38335   -0.2197
  0.19355   -0.32457   -0.47172   -0.348     -0.0452     0.28396
 -0.15765   -0.46249   -0.022866  -0.18956    0.18016    0.06839
 -0.0027844  0.37894   -0.24666    0.029446   0.35302   -0.014755
  0.55222    0.12795   -0.061615  -0.25892    0.038682  -0.044396
  0.26856   -0.075897  -0.16146   -0.30891   -0.27993    0.35406
 -0.019752  -0.04376    0.51757    0.22671    0.76573    0.032048
  0.41826    0.29125   -0.077133  -0.4807   ]",4
1238,creator,"[ 4.1297e-01 -1.9767e-01  2.5856e-01 -7.9012e-01  3.8021e-01 -5.3153e-02
 -1.4466e-01 -6.9480e-01 -3.3530e-01 -4.1942e-01 -5.3343e-01 -3.3765e-01
  2.9122e-01 -7.1164e-01 -7.2727e-02 -3.8278e-01  4.8517e-01  6.4151e-01
 -8.4112e-01  9.0509e-01 -1.4653e-01 -3.9506e-01 -4.9443e-02 -5.6718e-02
  1.9733e+00  1.6637e-01  3.9372e-01  1.8082e-01 -6.3612e-01  5.0700e-01
  1.4724e-01  8.1098e-01 -7.0345e-01  2.2701e-01 -5.1142e-02 -9.8922e-02
 -1.1767e-01 -1.9874e-01  5.9812e-02 -6.1730e-01  2.5111e-01  1.1495e+00
  2.7079e-01  5.3661e-01  8.1138e-02 -3.7787e-02 -1.0931e+00 -3.4317e-01
 -1.3098e-01 -7.6648e-02 -3.1911e-01  1.4738e-01  4.1934e-01  5.3967e-01
 -3.2329e-02 -1.2043e+00 -3.9465e-01  5.3764e-01 -1.3429e-01 -4.5721e-02
  6.9350e-01  7.6121e-01  1.1786e-01 -2.4797e-01  1.5446e+00 -4.4399e-01
  8.4920e-01  3.7506e-01 -4.5699e-02  2.3821e-02  4.0209e-01  7.9829e-01
 -4.3776e-01 -6.2280e-02  6.2253e-02 -6.2181e-02  1.3869e-03 -2.0123e-01
 -4.3094e-01  5.0353e-01 -6.6860e-01  5.0401e-02 -4.7798e-01 -2.9786e-02
 -6.1714e-01  4.2873e-01 -2.1372e-01  6.1133e-02  4.8469e-01 -2.3099e-01
  5.3833e-01  2.0259e-01  7.1514e-01  1.5359e-01  1.8782e-01 -4.6736e-01
 -2.5949e-02 -5.0818e-01  2.3279e-01  2.6846e-01]",8
1239,weizsäcker,"[-0.029853  -0.43414   -0.42808    0.92644   -0.35724   -0.71355
  0.4032    -0.6035    -0.11835   -0.40437   -0.36881   -0.070873
 -0.065927   0.15367   -0.45387    0.20015   -0.1142    -0.42953
 -0.24988   -0.49912   -0.58745   -0.7545     0.32083    0.25403
 -0.65003    0.061303  -0.48783    0.60671    0.3015    -0.32656
  0.56975    0.21079   -0.18424   -0.055716  -0.56121    0.5411
  0.85733   -0.28942    0.33983    0.15512    0.44735   -0.35024
  0.11507    0.85883   -0.46923   -0.53672    0.25427    0.14529
 -0.31049    0.34122    0.30267   -0.32934   -0.18134   -0.26045
 -0.38529    0.51167   -0.004844   0.0031948 -1.0259     0.27911
  0.44206   -0.22064    0.273      0.49353    0.50395   -1.0519
 -0.16606    0.44223   -0.14884    0.16294   -0.082121  -0.33214
  0.018711   0.056918   0.11443    0.10202    0.21441   -0.6409
  0.56799   -0.16585   -0.34907    0.21201   -0.48147   -0.27598
 -0.49594    0.73865    0.059304  -0.38578    0.13819   -0.79615
  0.34451   -0.037746   0.5727     0.12863    0.56884   -0.085958
 -0.24248    0.29769    0.20667   -0.76925  ]",3
1240,moderator,"[-5.3293e-01  4.5864e-01  5.4414e-01 -5.3396e-01 -1.8186e-01  4.2622e-01
  2.4673e-01  3.3963e-01  2.0523e-01 -6.6613e-01 -9.2706e-01 -3.6856e-01
  1.7966e-01  6.6257e-01  7.8045e-02 -1.1010e+00 -6.3035e-01  2.5720e-01
 -7.1824e-01 -1.1846e+00 -1.0584e+00 -4.6887e-01 -2.9014e-01 -4.7679e-01
  5.4128e-01 -6.6405e-01  9.8651e-02  1.1065e+00 -1.3471e-01  6.4799e-01
  4.7467e-04  3.0644e-01 -3.0376e-02  2.0922e-01 -5.9063e-01  4.1822e-01
 -2.4909e-01 -4.7248e-01  5.4150e-01  1.9298e-01 -5.6222e-01  4.7756e-01
 -1.0604e-01  1.7071e-01 -3.5244e-01  2.9784e-03 -5.5900e-01 -9.5949e-01
 -4.0797e-01 -5.5296e-01 -4.1586e-01  3.5780e-02 -5.7531e-01  5.0912e-03
 -5.2371e-01 -5.8370e-01 -3.8663e-01 -1.6550e-01 -5.1931e-01 -1.3234e-01
  2.6763e-01 -2.6620e-01  5.1597e-01  2.5623e-01  1.2703e+00 -9.7551e-01
  5.5721e-01  2.9872e-01  3.8662e-01  4.3618e-01  4.8072e-02  3.0893e-02
  4.4694e-01 -4.3963e-03 -3.1285e-01 -9.4394e-04  6.9162e-01 -8.2487e-01
  1.2311e-01 -4.6854e-01 -7.5179e-01 -6.8157e-01 -2.5817e-01  1.5590e-01
 -2.3973e-01 -1.0584e-01  3.8579e-01  9.9581e-01  7.8064e-01 -7.1358e-01
  3.5576e-01  5.7946e-01 -2.5838e-01  9.7075e-01  2.5550e-01 -3.9632e-01
  7.1905e-01  8.3590e-02  2.8301e-01  6.0577e-01]",11
