,title,vector,cluster
241,zettel,"[ 2.1501e-01  2.1605e-01  7.1986e-01  2.1445e-02 -8.0578e-01 -6.7399e-01
  6.9208e-02  5.5518e-02  7.4585e-02 -4.7149e-01  5.4913e-01  1.4530e+00
 -3.3677e-01 -7.4897e-02 -3.0581e-01  6.0225e-01  2.2162e-02 -1.6309e-01
 -5.5598e-01  9.6503e-02  1.3394e-01  1.4368e-01 -5.7064e-01  1.2011e+00
 -1.1342e-01  1.3423e-02 -1.9082e-02  1.3376e+00  3.5842e-01 -1.2699e-01
 -9.1073e-01 -2.0116e-01  6.3647e-01 -5.8336e-01  6.4474e-01 -1.6294e-01
  8.2542e-01  1.6034e-01 -8.1418e-01 -8.4387e-02  8.3488e-01 -5.2297e-01
  3.4008e-02  1.6190e-01 -6.4814e-01 -6.1388e-01 -1.4803e-01  5.9233e-01
  4.8143e-01  3.8234e-01 -4.4581e-01 -3.0672e-01 -4.7361e-02  3.4802e-01
 -5.1482e-01  7.0586e-02 -6.2176e-01  3.3601e-01 -9.9368e-01  1.7764e-01
  6.9528e-01 -8.5908e-01  1.9644e+00  9.3568e-01  8.7388e-01  6.9511e-01
  3.5844e-01  7.9558e-02 -1.5648e-01 -1.6112e-03 -8.7841e-01  3.1086e-01
 -2.6846e-02  8.9705e-01  3.3424e-02  1.0780e+00 -1.6762e-01 -4.9489e-01
  2.1917e-01 -6.4607e-01  4.6990e-01  1.2487e+00 -1.1872e-01  1.3034e+00
 -2.2035e-02 -1.1311e-01 -8.1869e-02 -3.7343e-02 -4.9635e-02 -2.8508e-01
  4.2866e-01  3.1790e-01  3.5629e-01  3.1288e-03  6.5614e-01 -3.8002e-01
  1.2795e-01  7.4408e-04 -5.6963e-01 -1.5549e-01]",1
242,analyst,"[-0.68912  -0.61502  -0.075303 -0.90185  -0.21638  -1.6388   -0.35845
 -0.6202   -0.46533   0.24556  -0.22849   0.36161  -0.28079  -0.25722
 -0.034761 -0.22908  -0.083752 -0.66219   0.1797    0.32527   0.026944
  0.047801  0.33888   0.53238   0.15211   0.29341   0.068226 -0.23673
 -0.72906   1.0928   -0.34875   0.35338  -0.33324  -0.078432  0.14354
 -0.4008    0.64908   1.2761    0.3117   -0.73472   0.57459  -0.77899
 -1.4682   -0.060967 -0.20749  -0.86404  -0.33615  -0.42517  -1.1664
 -0.83425   0.92064  -0.80822   0.29501  -0.082142  0.43682  -2.3248
 -0.97519   0.42744   0.22636   0.9386    0.31505  -0.54591  -0.25594
 -0.23809  -0.25933  -0.46299   0.56394   1.1346    0.78818   1.2429
 -0.82584   0.37498  -0.67665  -0.98825  -0.094105 -1.175     0.029294
 -0.26227  -0.84071  -0.66487   1.4958    0.12404  -0.27479  -0.28074
 -0.26273  -0.61165  -0.68797  -0.40587   0.93194  -0.62827   0.759
  0.095698  0.23164  -0.86261  -0.34132   0.70849   0.37374  -0.22845
 -0.92452   0.95916 ]",17
243,hotline,"[-0.051139 -0.26785  -0.24207  -0.097886  0.04238   0.844     0.30724
  0.14451   0.57065  -0.31629  -0.27406   0.3587    0.17584   0.49967
  0.26633   0.49691   0.51979  -0.23215  -1.1095   -0.66945  -0.051661
 -0.15961   0.003681 -0.18978   0.5114   -0.45271   0.30673   0.67949
 -0.80455  -0.11695   0.12835   0.52112   1.1188    0.96575  -0.083647
  0.057275 -0.62875  -0.46453   0.47866  -0.63075   0.35422   0.57243
 -0.68541  -0.99109   0.14569  -0.63805  -0.88011  -0.56983   0.53716
 -0.074503  0.14505   0.13192  -0.43917   0.4645   -0.22555  -0.051359
  0.70727  -0.42973   0.72014   0.47032  -0.22588  -1.0848    0.3821
 -0.7503   -0.27514  -0.015809 -0.87923  -0.30048   1.5417   -0.024163
 -0.38221  -0.050255 -0.31732  -0.20374   0.355     0.75612   0.74209
  0.085853 -1.0526   -0.21011   0.38729   0.30075   0.13857  -0.01116
 -0.74237   0.18982   0.61766   0.60093  -0.25136   0.13186   0.53113
  1.3105   -0.27146  -0.64967   0.50315   0.32907   0.43273  -0.14513
 -0.20463   0.5455  ]",10
244,,"[ 0.12588  -0.074776  0.17675  -0.57868  -0.039229  0.067527  0.76452
  0.75885  -0.91347   0.051896  0.5112    0.56128  -0.074206 -0.75789
 -0.8864   -0.54972   0.43071  -0.22848   0.22464   0.36881   0.28849
  0.19256   0.22336  -0.70408   0.60213   0.10771  -1.5694   -0.56788
  0.24638  -0.44203  -0.27746   0.093821 -0.26069   0.3704    0.77077
  0.39379   0.071247  0.33708   0.37335  -0.12742  -0.43462  -0.5138
  0.32076   0.2838    0.62868   0.16325  -0.12193   0.26227   0.72753
  0.8254   -0.41004   0.63354   0.6422    0.14954   0.086103 -0.837
 -0.56125   0.26371   1.078     0.10764  -0.84583  -0.16054  -0.24335
  0.89895  -0.37874   0.47658  -1.0072    0.077062 -0.14866  -0.2621
 -0.8025    0.08134   0.21367  -0.2528   -0.088183 -0.17933   0.49439
 -0.12626  -1.1152   -0.022202 -0.084017 -0.24137   0.68891   1.0939
  0.89156  -1.0164   -0.46884  -0.38334  -0.082918 -0.856    -0.82114
 -0.092279  1.031    -0.30308   0.5261    0.47876  -0.69216  -0.1319
  0.81669  -0.28689 ]",8
245,,"[ 0.28537   0.75628  -0.17795   0.11613   0.97585  -0.12008   0.21697
  0.71994  -0.031774 -0.27201   0.024977 -0.33441   0.049251  0.20123
 -0.54049   0.55483   1.3269    0.6578   -0.70861   0.13022  -0.1677
  0.20343  -0.3317   -0.68989   0.25454  -0.72728  -0.17238  -0.3029
  0.23326  -0.60742  -1.1749   -0.046057 -0.60587   1.3074   -0.37978
  0.12758  -0.051791 -0.12641  -0.15013  -0.72033   0.43708  -0.95698
 -0.1413   -0.11999   0.43878   0.027117  0.59021   0.24453   0.52182
  0.27636   0.71995  -0.57356   0.28636  -0.15308  -0.98853  -1.7872
 -0.56086  -0.66083   1.6703    0.34054   0.024841  1.3854    0.25459
  0.47657   0.59289  -0.050394  0.11254   0.88479   0.14151   0.64695
  0.4851    0.010365  0.025033 -0.32815   0.33235  -0.71439   1.0167
  0.2442   -1.1874    0.37168  -0.50951   0.31758   0.63228   0.033917
 -0.20174   0.46631  -0.48461  -0.41542   0.018823 -0.21982   0.88442
 -1.0945    1.1347   -0.014952 -0.66418  -0.45428  -0.090082 -0.82059
  0.86533   0.16142 ]",26
246,chef,"[-0.04588   -0.55318    0.33432   -0.28207   -0.01859   -0.049776
  0.64589   -0.0082297 -0.573      0.48658   -0.47627   -0.45884
  0.74782    0.067003  -0.61669   -0.19984    0.054925  -0.39828
 -1.1901     0.57149   -0.43409    0.49905   -0.41548   -1.1213
  0.80491    0.14767   -0.17302   -0.89975   -0.36859   -0.90566
 -0.74467    0.77548   -0.13744   -0.35448    0.34785    0.76894
 -0.35153   -0.13159    0.23525   -1.0542     0.46609    0.30441
 -0.10033   -0.2397     0.67136    0.35728   -1.7278    -0.60268
  0.16556    0.30189   -0.60971   -0.48325   -0.64016    0.30316
 -0.53605   -1.4435    -0.40988    0.87027    0.029022  -0.17427
  0.46522    0.68198    0.58761   -0.26807    0.344     -0.91261
  0.028721  -0.046958  -0.035552   0.86239   -0.39269    0.80855
 -0.56986    0.46542   -0.41106    0.20689   -0.040061  -0.2553
  0.49198    0.081972  -0.016459  -0.48423   -0.30902    0.25001
 -0.10361   -0.76767   -0.4505     0.38703   -0.034741  -0.97457
  0.34664    0.47733    1.0039    -0.15663   -0.21112   -0.097951
 -0.33248   -0.6064     0.30712    0.40455  ]",29
247,plastik,"[-0.070035   -0.23073    -0.63448     0.38257    -0.29764    -0.28387
  0.20304     0.18628     0.37675    -0.16089     0.24771     0.1876
 -0.17685    -0.00097784 -0.17059     0.25184     0.36464     0.29635
  0.1154     -0.073003   -0.022136    0.06592    -0.46149    -0.25922
 -0.30913     0.37084     0.16816     0.81417    -0.24914     0.21354
  0.10057    -0.19186     0.060728   -0.23243     0.065869   -0.46416
 -0.083655   -0.25863     0.28992     0.028518    0.54703    -0.0019605
 -0.25391     0.20501    -0.12133    -0.18325    -0.66308     0.7289
  0.039689    0.34935    -0.17257     0.10706    -0.28723    -0.51161
  0.31416     0.48552     0.22953     0.62443    -0.52446    -0.25109
  0.070518    0.0052496  -0.17072     0.0021658  -0.24948     0.054576
 -0.29857    -0.3376     -0.29701    -0.35889    -0.25133     0.38722
  0.033649    0.19457     0.049117    0.08244     0.073733   -0.068033
  0.55132    -0.094715   -0.2245     -0.059424    0.40022     0.095947
  0.71144     0.088816   -0.36854     0.064179   -0.10568     0.39173
 -0.057364    0.21204     0.16071    -0.19336     0.10938    -0.27638
  0.39655     0.079479   -0.1496     -0.21561   ]",30
248,jahr,"[ 0.24648   -0.83799   -0.29253    0.10509   -0.39269    0.31618
  0.91196    0.73378    0.13996    0.064218   0.73521   -0.019441
 -0.21245   -0.16493   -0.55842    0.33301   -0.074827  -1.18
 -0.12762    0.13902    0.25212    0.4127    -0.15973    0.69497
  0.16104    0.48978    0.66723    0.39515    0.38478   -0.073995
  0.95359    0.60828   -0.44895   -0.56558    0.32069    0.452
  0.0015181 -0.18843   -0.13611    0.5891    -0.078575   0.32637
 -0.9555     0.3426    -0.8024     0.035559  -0.026994   0.46537
  0.60451    0.23237   -0.42886    0.30211   -0.64291   -0.78834
 -0.097727   0.13666    0.095238  -0.68414   -0.11165   -0.046081
  1.1548    -0.97687   -0.2925    -0.49881    0.29809    0.13626
  1.3472     0.96033    1.0155    -0.2299     0.4854    -0.2928
 -0.028671   0.34302    0.12704   -0.2134     0.40812    0.14054
 -0.11044    0.22562    0.049533  -0.5199     0.083787   0.45068
  0.39835   -0.45132   -0.36848   -1.136      0.62578    0.38578
  0.010869   0.37569    1.5058     0.41913    0.86558   -0.028504
  0.6183     0.33445    0.34133    0.23304  ]",25
249,,"[-9.9381e-02  1.6813e-01  6.1681e-01  1.5910e-01 -1.0625e-01 -1.5783e+00
 -2.3596e-01  3.4268e-02  4.9108e-01 -2.4345e-01 -9.2083e-02 -6.2267e-01
 -2.8833e-01 -4.2159e-01 -7.1274e-01  7.1008e-01  7.4987e-01  5.2810e-02
  4.9125e-01  1.5341e-01  8.6150e-01 -2.9953e-02 -4.5595e-02  4.9259e-01
  2.1407e-01 -6.5167e-01 -6.5388e-01 -3.3897e-01 -2.0776e-02  1.3616e-02
 -2.4328e-01  1.8481e-01 -5.0859e-01 -3.6772e-01 -3.9521e-01  6.5482e-01
  6.3989e-01 -4.3005e-01  4.0891e-01  1.7698e-01  7.3052e-01 -5.9605e-01
  2.5720e-02  1.5444e-01 -5.7654e-01  2.1767e-01  3.5650e-01  2.0143e-01
  8.4497e-02 -9.9673e-01 -6.3003e-01 -4.1597e-01 -1.0242e+00 -9.0400e-03
  6.1599e-01 -8.9047e-01 -9.5809e-01  3.5751e-01  1.6330e+00  5.4597e-01
  5.0011e-01  2.1608e-02 -6.7311e-02  3.6553e-01  1.7531e-01  1.8559e-01
  3.2697e-05  3.2423e-01 -6.2753e-02 -7.4011e-02 -4.5030e-01 -1.5447e-01
 -9.1747e-01 -5.5940e-02  4.6937e-01  2.2454e-01  7.1543e-01 -4.0894e-02
 -1.5345e+00 -1.0287e+00  1.0146e+00  3.7148e-01  2.5851e-02 -8.0778e-03
 -7.2390e-01 -4.0022e-01 -6.1211e-01 -4.3653e-01 -4.5424e-01 -6.5477e-01
  5.1641e-01  1.7295e-01  2.3329e-01 -1.3354e-01 -1.6596e-03  7.3025e-01
  4.9434e-01  4.2090e-02  2.2488e+00 -6.1065e-01]",8
250,,"[-0.043783  -0.28143   -0.0057725  0.34258   -0.13541   -0.047831
 -0.325     -0.56188    0.049509  -0.66381    0.66401   -0.14307
 -0.35427    0.74617   -0.75534    0.19677    0.49089   -0.1216
 -0.0038769 -0.23193    0.070798  -0.18183    0.16767   -0.1951
 -0.28014   -0.25894    0.43476   -0.29875   -0.2645     0.28227
 -0.48703    0.23905    0.03622   -0.68513   -0.21081   -0.19647
  0.80439   -0.65696    0.14036   -0.06937    0.0087506  0.25766
 -0.31159    0.87362    0.2941    -0.20257   -0.20499    0.13653
 -0.16966    0.66554    0.25868   -0.055138  -0.30525   -0.39392
 -0.056147   0.85557    0.54163   -0.19011   -0.089964  -0.53279
  0.32226   -0.62117   -0.84174   -0.42321    0.21654    0.6996
 -1.1494    -0.37325   -0.45941    0.29469    0.1567     0.40808
 -0.16946    0.87956    0.24203    0.63779    0.24446    0.78587
  0.1828    -0.4697    -0.55396   -0.68212   -0.19293    0.0017706
  0.54623    0.29154    0.17748   -0.29749    0.28399    0.78268
 -0.1866    -0.034992   0.50719    0.29736    0.19864   -0.20398
  0.32725   -0.39316   -0.49907    0.037872 ]",6
251,,"[ 0.079739  -0.894     -0.73716   -0.31084   -0.55637   -0.1123
 -0.40869    0.57       0.26193    0.0019293 -0.38737    0.18658
 -0.37615    0.21919   -0.27019    0.49861    0.12666   -0.17552
  0.48946   -0.18794    0.52907    0.28241   -0.42467   -0.027282
 -0.29542    0.62774    0.42526    0.59513    0.40961    0.13177
 -0.13512   -0.37438   -0.43344   -0.49052    0.34759   -0.45683
  0.55645    0.39165   -0.0093316 -0.49476    0.18057    0.089895
 -0.74216    0.10975   -0.24009   -0.19172   -0.41834    0.43475
 -0.30477    0.43795   -0.11909    0.23711   -0.17497   -0.34976
 -0.86985    0.55365    0.55983    0.56202   -0.5863    -0.26325
  1.1396    -0.52095    0.015889   0.37406    0.29136    0.66394
  0.022349  -0.033368   0.25836   -0.51745   -0.38987    0.54224
 -0.047955   0.39357   -0.10621    0.089591   0.51019    0.11171
  0.45298   -0.30437   -0.18858   -0.023455  -0.061844   0.44286
  0.4256     0.23352    0.16518   -0.22582   -0.046352   0.76923
 -0.72348    0.10242    0.78613    0.68384    0.81687    0.20198
  0.68084    0.66597   -0.29966    0.51687  ]",6
252,,"[ 4.9605e-02 -6.5488e-01  3.1963e-01 -1.9614e-01 -2.1341e-01  3.7033e-01
 -5.3824e-01  2.6242e-01  3.8697e-02  7.1645e-03 -5.1835e-02  2.3654e-03
 -2.5208e-01  5.1962e-01 -6.2076e-01  2.1083e-01  3.0040e-02  4.3669e-02
 -1.2415e-01 -2.0041e-01 -2.9484e-01 -2.3343e-02 -6.3958e-01 -5.8396e-01
 -5.8827e-01  7.4126e-02  5.4490e-01  5.7080e-01  4.8499e-01  1.4984e-01
 -2.8088e-01 -6.1310e-01  1.4614e-01 -6.2003e-02  1.4197e-02 -2.7181e-01
 -2.2175e-01 -4.8188e-01 -7.1426e-03 -1.3307e-02  1.4232e-01 -1.5926e-01
  3.7390e-02  6.5272e-01  2.3555e-01 -8.3336e-02 -1.8135e-02  3.0086e-01
 -5.1612e-02  8.6709e-01 -2.9525e-01  1.5764e-01  2.2218e-01 -4.0588e-01
 -1.6805e-01  6.3417e-01 -1.2739e-01  1.9320e-01 -1.0776e+00 -4.7657e-01
  1.3577e-02 -3.0601e-01 -6.9044e-01 -2.6504e-02 -2.4902e-01  5.3804e-01
 -6.1234e-01 -1.5060e-01 -4.5068e-01 -4.1901e-01  4.0648e-01  2.0614e-01
  2.8149e-01  5.6950e-02  1.1458e-01 -5.6479e-02  1.9598e-01 -5.0757e-02
  1.6648e-01  4.8026e-02 -6.1520e-01 -4.1014e-01 -1.4868e-01 -3.0890e-04
  2.6945e-01  1.3969e-01  9.8606e-02  1.6747e-01  4.1427e-01  2.2717e-01
 -5.5095e-02  2.5491e-01 -6.1351e-02  1.6510e-01  3.9434e-01 -7.5968e-02
  5.8133e-01  4.0132e-01 -2.5388e-01 -6.6378e-01]",6
253,sulzberger,"[-0.16775   -1.4673     0.32839   -0.46384   -0.21635    0.16518
  0.55566   -0.20299   -1.2068    -0.25492   -0.10858    0.042682
 -0.61455   -0.41154   -1.1058    -0.19662   -0.28163   -0.51375
 -0.67931   -0.18408    0.37337    0.021058  -0.44461    0.049885
  1.1799    -0.33602    0.17142    0.30523   -0.066625   0.93424
  1.1367     0.72318    0.41652   -0.9074    -0.73226   -0.062012
  0.70664   -0.037435  -0.029278  -0.8339    -0.47361   -0.41332
 -0.17703   -0.59528   -0.71461    1.1958     0.1646    -1.0728
  0.72741    0.0017438 -0.31244   -0.91139    0.94412   -0.54218
  0.12824    1.4        0.52793    0.89357    0.070095   0.3163
  0.78024   -0.083479  -0.15726   -0.35991    0.32611   -0.68667
  0.46321    0.80775    0.27833   -0.73062   -0.70438    0.5954
  0.43385   -0.45456    0.20367   -1.0377    -0.68422   -1.0038
 -0.19054    0.68498   -0.51739   -0.25682   -0.62615    0.37135
  0.95583   -0.29911    0.48855   -1.1618    -0.23426    0.15571
 -0.2519    -0.46913    0.67792   -0.1075    -0.345     -0.15968
  0.31737   -0.66689    0.72481    0.30348  ]",14
254,christkind,"[ 3.8625e-01  3.6016e-01 -3.2675e-01 -3.4203e-01 -4.3643e-01  1.1560e-01
  3.1937e-01 -1.4634e-01  3.9096e-01 -8.9742e-02  8.0582e-02  2.2585e-01
 -4.9513e-02 -1.5191e-01 -4.6885e-01  5.8340e-01  2.9006e-03 -2.6524e-01
  1.1059e-01 -2.4704e-01  1.1135e-01 -1.5965e-01 -6.2662e-01 -2.6798e-01
 -2.2084e-01  2.8154e-01 -3.3823e-01  2.6234e-01  1.6075e-02  1.5387e-01
  3.7726e-01 -1.6566e-02 -1.5460e-01  1.0483e-01  4.4824e-01 -1.5578e-01
 -1.0144e-02 -4.5870e-02 -3.1105e-02 -4.0335e-01 -1.4533e-01  4.7267e-01
  1.9360e-01  2.3327e-01 -1.1992e-01 -4.4886e-01 -1.7251e-01  2.7832e-01
  1.4545e-01  4.4898e-01 -4.0830e-01  1.2019e-01 -1.2060e-01 -3.9032e-01
  2.9508e-01  7.1334e-01  5.5025e-01  2.9293e-01  1.1759e-01 -4.4535e-01
  3.4642e-01 -8.0250e-01 -1.1885e-01 -6.9728e-01 -3.6580e-01  5.1030e-01
 -1.5025e-01 -5.5097e-01  4.3308e-02 -9.4533e-02  6.6482e-01  1.6695e-01
 -6.6202e-02  4.7795e-01  6.4330e-04 -1.0909e-01  7.1577e-03 -3.4174e-01
  5.4397e-01  6.5671e-02 -4.4471e-01 -5.8530e-02  3.5337e-01 -2.1638e-01
  1.0829e-01  3.3121e-02 -1.9547e-01  4.9271e-02  4.7187e-01  1.4347e-01
 -1.5969e-01  2.0901e-01  3.0782e-01  1.3937e-01  4.7024e-01 -2.1890e-01
 -1.1509e-01  1.2786e-01  1.5597e-01 -1.4109e-01]",30
255,,"[ 0.87845    0.018526  -0.2634     1.4214     0.10206   -0.6933
 -0.83652    0.030079  -0.20455    0.47954    0.37237    0.126
 -0.067697   1.5701    -0.28243    0.33469    0.78998   -0.67535
  0.3366    -0.87563   -0.25023    0.77865   -0.72454   -0.45917
 -0.70586   -0.085634   0.11433   -0.44188    0.38524    0.2147
 -1.2929     0.23053   -0.50278    0.76145   -1.2289     0.0040338
  0.021723  -0.90233   -0.15121   -0.58577    0.3197    -0.41929
 -1.3048     0.87058   -0.75952   -0.26028    0.84325    0.43771
 -0.43277    0.65727   -0.70488   -1.0202    -0.52277   -0.42027
 -1.1955    -0.13348    0.64794   -0.55143   -1.2316    -0.13821
  1.4211     1.3191    -1.1855     0.16875   -0.47219   -0.28971
  0.014926   0.1679     0.19315    0.25146   -0.23101    0.044778
 -0.11038    0.099363   0.044889  -0.33212    0.19293   -0.43288
  0.19177   -0.3208    -0.10844   -1.0384    -0.25327   -0.59877
 -1.0597    -0.058298  -0.40589   -0.45497   -0.048037   0.36393
 -0.091172  -0.59964    0.67663    1.4745     1.2016     0.093122
  0.64942    0.7109     0.90307   -0.7179   ]",3
256,,"[ 8.6341e-01  6.9648e-01  4.5794e-02 -9.5708e-03 -2.5498e-01 -7.4666e-01
 -2.2086e-01 -4.4615e-01 -1.0423e-01 -9.9931e-01  7.2550e-02  4.5049e-01
 -5.9912e-02 -5.7837e-01 -4.6540e-01  4.3429e-02 -5.0570e-01 -1.5442e-01
  9.8250e-01 -8.1571e-02  2.6523e-01 -2.3734e-01  9.7675e-02  5.8588e-01
 -1.2948e-01 -6.8956e-01 -1.2811e-01 -5.2265e-02 -6.7719e-01  3.0190e-02
  1.8058e-01  8.6121e-01 -8.3206e-01 -5.6887e-02 -2.9578e-01  4.7180e-01
  1.2811e+00 -2.5228e-01  4.9557e-02 -7.2455e-01  6.6758e-01 -1.1091e+00
 -2.0493e-01 -5.8669e-01 -2.5375e-03  8.2777e-01 -4.9102e-01 -2.6475e-01
  4.3015e-01 -2.0516e+00 -3.3208e-01  5.1845e-02  5.2646e-01  8.7452e-01
 -9.0237e-01 -1.7366e+00 -3.4727e-01  1.6590e-01  2.7727e+00  6.5756e-02
 -4.0363e-01  3.8252e-01 -3.0787e-01  5.9202e-01  1.3468e-01 -3.3851e-01
  3.3646e-01  2.0950e-01  8.5905e-01  5.1865e-01 -1.0657e+00 -2.6371e-02
 -3.1349e-01  2.3231e-01 -7.0192e-01 -5.5737e-01 -2.3418e-01  1.3563e-01
 -1.0016e+00 -1.4221e-01  1.0372e+00  3.5880e-01 -4.2608e-01 -1.9386e-01
 -3.7867e-01 -6.9646e-01 -3.9989e-01 -5.7782e-01  1.0132e-01  2.0123e-01
 -3.7153e-01  5.0837e-01 -3.7758e-01 -2.6205e-01 -9.3676e-01  1.0053e+00
  8.4393e-01 -2.4698e-01  1.7339e-01  9.4473e-01]",12
257,knauf,"[ 0.46341   -0.072192  -0.7402    -0.12457    0.083791  -0.11706
 -0.10808   -0.37919    0.12187    0.38043    0.12076   -0.052311
  0.28904   -0.18817   -0.78693   -0.015121  -0.32432    0.39841
  0.28837   -0.15469   -0.38543   -0.46412   -0.067902   0.41638
  0.60871   -0.39894    0.47515    0.89043   -0.11296    0.148
 -0.0031768  0.43111    0.11032   -0.0057201  0.32338    0.10849
 -0.031645   0.0043627 -0.28216   -0.15297    0.39855   -0.029063
  0.13142    0.46016   -0.42019   -0.17776   -0.23859    0.072926
 -0.1235     0.28934   -0.19058   -0.032258  -0.29102    0.2256
 -0.51383    0.92601   -0.18145    0.15776   -0.8864     0.083839
  0.44903   -0.6164     0.45795    0.59933    0.063224   0.046823
 -0.19753    0.70842   -0.80327   -0.27842   -0.42094    0.74718
 -0.1768     0.87016    0.24318    0.53316    0.39717    0.0055651
 -0.10525    0.56071   -0.031954  -0.011652  -0.56579    0.74208
  0.60699    0.10376   -0.31411    0.57267   -0.33442   -0.26369
  0.65277   -0.5662     0.46762   -0.67255    0.14371   -0.51173
  0.069012  -0.23854   -0.34795    0.10049  ]",18
258,,"[ 0.10259   -0.94918   -0.80124    0.77392   -0.23922   -0.64983
  0.14858    0.63253   -0.77975   -0.25085    0.25158   -0.31667
 -0.29559    0.51551    0.084643   0.0063695 -0.21684    0.26234
  0.65941    0.10642    0.080792   0.08261    0.20072    0.65768
  0.34175    0.35327   -0.23271   -0.9057     0.14151    0.067496
  0.13248   -0.70241   -0.31306    0.44413   -0.50617   -0.28879
  0.87498   -0.15952    1.3976     0.60844    0.57066   -0.070952
 -0.98584    0.022996   0.51156   -0.85621   -0.045451  -0.64632
 -1.2979    -0.21399    0.15856   -0.12176   -0.61181   -0.69823
 -0.23388    0.62933    0.58616    0.65824   -0.61137    0.34952
 -0.2459    -0.61852   -0.35256   -0.50139   -0.69276   -0.83717
  0.075544   0.41508    0.21518   -0.32159    0.64883    0.43629
 -0.48177   -0.68111    0.77408    0.39833   -0.0023975 -0.4689
 -0.36871   -0.11948   -0.76635   -0.75196   -0.60952   -0.13044
  0.4709     0.66263    0.16743    0.3362     0.066795  -0.54509
  0.92083    0.20931    0.76239    0.46696    0.50469    0.63279
 -0.06435   -0.034439  -0.4538     1.0874   ]",18
259,,"[-7.4623e-01 -1.1751e+00 -1.5463e-01  3.0035e-01 -3.5555e-01  7.3143e-01
  2.1497e-01 -1.8557e-03 -1.5968e-01  4.5513e-01  2.3129e+00 -7.9234e-01
 -2.1388e-01 -9.8563e-02 -2.8092e-01  3.4067e-01  9.7608e-02 -2.9840e-01
  1.4634e+00  7.7042e-01 -3.2780e-01  9.4067e-01 -6.4980e-01  1.4828e+00
 -1.0274e+00 -1.0316e+00  2.2801e-01 -1.1542e-01  6.3784e-01 -3.4173e-01
 -8.4247e-01  2.4218e-01 -5.6391e-01  2.8365e-01  7.8164e-01  8.3187e-01
 -2.3411e-01  6.3139e-02 -7.0731e-01 -7.4010e-01  1.3000e+00  4.8247e-02
 -3.5721e-01 -7.8181e-01  7.0462e-01  3.2770e-02  3.8488e-01 -3.4296e-01
 -5.9734e-01 -7.4847e-02 -1.5998e+00  3.8647e-01 -5.4995e-01  8.1740e-01
  2.9957e-02 -7.0300e-01  2.1555e-01 -6.0641e-01 -4.9459e-01  1.1559e+00
 -8.7519e-01  1.2376e-01 -1.1789e+00 -6.9177e-03  3.3040e-02  5.9381e-01
 -6.6958e-01  6.8719e-01 -5.8613e-01 -3.4150e-01  4.6182e-01 -2.4244e-01
  1.0388e+00 -1.0882e-01 -4.4897e-01  1.6356e-01 -8.6294e-01  4.3351e-01
 -7.4265e-01 -1.7359e-01  6.4963e-01  3.3084e-01 -4.2600e-02 -2.7401e-01
  9.5364e-01 -7.6241e-01 -1.9120e+00 -6.8243e-01  1.2939e+00 -9.5203e-01
 -6.9436e-01  2.6497e-01 -6.6587e-01  1.1260e+00 -9.8326e-03 -9.8157e-02
 -5.0921e-01  8.5659e-01  1.6663e-01 -2.1710e-01]",4
